date,filtered_mean,filtered_variance,simple_return
2023-08-23,6.856016343765e-4,6.045306816938839e-10,6.858367128974585e-4
2023-08-24,-1.3958650921289594e-4,6.305994178636005e-10,-1.3957676746945147e-4
2023-08-25,4.558251320641248e-4,5.784445804098532e-10,4.559290361263457e-4
2023-08-28,0.0010543175081888726,9.931693482276344e-10,0.0010548734962716466
2023-08-29,0.001311581038141059,7.833730687286353e-10,0.0013124415367142817
2023-08-30,8.991572310524326e-4,4.299741658271494e-10,8.995615941016499e-4
2023-08-31,2.5949406799507125e-4,4.67909369524195e-10,2.5952773949322605e-4
2023-09-01,9.5952519730808e-4,9.169767778758509e-10,9.599856888828917e-4
2023-09-05,-7.94677227587985e-5,8.547863934743119e-10,-7.946456528296064e-5
2023-09-06,-5.857459076080916e-4,8.127825589947385e-10,-5.855743919638279e-4
2023-09-07,-6.137029194466309e-4,5.220032676114113e-10,-6.135146423272841e-4
2023-09-08,-4.503432686615934e-4,4.3540443603062323e-10,-4.502418793523866e-4
2023-09-11,5.251916241421216e-4,5.901184744167072e-10,5.253295614098263e-4
2023-09-12,5.973001896830084e-4,7.226292230328972e-10,5.974786089628648e-4
2023-09-13,7.115279261662155e-4,7.322716864182152e-10,7.117811222094872e-4
2023-09-14,0.0011338045643696703,9.201166798216534e-10,0.0011344475637535822
2023-09-15,9.121197096898241e-4,5.593491976467135e-10,9.125358173760478e-4
2023-09-18,-8.555530053569541e-5,5.349832986465068e-10,-8.555164078538624e-5
2023-09-19,-5.492270441147568e-4,9.837854403716232e-10,-5.490762465504284e-4
2023-09-20,-1.0173087262600836e-4,5.357271595524033e-10,-1.0172569821620403e-4
2023-09-21,-4.00452457883129e-4,6.004470868773057e-10,-4.0037228749945086e-4
2023-09-22,-9.491423737909715e-5,5.663822986775308e-10,-9.490973316539364e-5
2023-09-25,2.333843223243584e-4,3.449820877242138e-10,2.3341155856404505e-4
2023-09-26,-4.0522153156189616e-4,7.269659614978782e-10,-4.051394404057662e-4
2023-09-27,-6.408837545823324e-4,8.539459705529757e-10,-6.406784324537451e-4
2023-09-28,5.654337487400473e-4,9.27534419450753e-10,5.65593636536077e-4
2023-09-29,4.808079394645983e-5,4.6122956584453113e-10,4.808194984629033e-5
2023-10-02,-3.786064341100412e-4,7.404916016413543e-10,-3.7853477173832584e-4
2023-10-03,-7.128674475570643e-4,8.116395004455623e-10,-7.126134179249455e-4
2023-10-04,-3.8209141515404904e-5,5.807132399044955e-10,-3.8208411555440414e-5
2023-10-05,7.058350902368919e-4,6.126613899666965e-10,7.060842504427178e-4
2023-10-06,0.001029878415600939,8.378404004036508e-10,0.001030408922479964
2023-10-10,0.0012978683565589926,9.73040170011155e-10,0.001298710952181148
2023-10-11,0.001420597953991569,6.613429553535759e-10,0.0014216074812525292
2023-10-12,7.246205785493837e-5,8.86057728086585e-10,7.246468329324962e-5
2023-10-13,-7.446193727765485e-5,5.00020400626655e-10,-7.445916505643968e-5
2023-10-16,8.124414664914512e-4,7.330947495595756e-10,8.127715864547636e-4
2023-10-17,8.999702769505767e-4,4.961356752929464e-10,0.00090037537171561155
2023-10-18,-1.1522917927444566e-4,6.762143299701807e-10,-1.1522254064755266e-4
2023-10-19,-4.6939217286753854e-4,7.789404737615318e-10,-4.6928202559637366e-4
2023-10-20,-7.360458765660705e-4,1.028817551444084e-9,-7.357750612481118e-4
2023-10-23,-5.802117804650817e-4,5.597651393404086e-10,-5.800434901596097e-4
2023-10-24,-4.6201286409171315e-4,5.829601675888673e-10,-4.6190615258312473e-4
2023-10-25,-2.900652872949573e-4,6.748358360506077e-10,-2.900232224267718e-4
2023-10-26,-4.1284157287990687e-4,6.104971995392317e-10,-4.1275636552384753e-4
2023-10-27,-6.906746579850012e-4,4.683065307107829e-10,-6.904361971461492e-4
2023-10-30,4.918963228863085e-4,9.416478427307619e-10,4.920173237217274e-4
2023-10-31,4.4372414762738443e-4,5.273622130934263e-10,4.438226077494445e-4
2023-11-01,0.0010534707884988347,9.54820775945139e-10,0.0010540258837583583
2023-11-02,0.0010500374255273078,6.897056686448074e-10,0.001050588907833605
2023-11-03,0.0013356896437956207,1.1628044701837789e-9,0.001336582074500381
2023-11-06,2.1102127969313593e-4,4.5884015838983817e-10,2.1104354624967847e-4
2023-11-07,-4.435747563660596e-4,6.835404072256627e-10,-4.4347639162833907e-4
2023-11-08,-3.219266951450426e-4,7.638419999736295e-10,-3.2187488230661643e-4
2023-11-09,3.661883149465151e-4,5.298862201426287e-10,3.6625537007228814e-4
2023-11-10,6.916553517233637e-4,4.008336415543928e-10,6.918946004421667e-4
2023-11-13,7.487791636536076e-4,7.121316785702891e-10,7.490595687542623e-4
2023-11-14,0.0011243000095352076,8.52125671588846e-10,0.0011249322717195032
2023-11-15,7.912361185042046e-4,4.5772599828213725e-10,7.915492283776526e-4
2023-11-16,4.1269627177366807e-4,5.030326520671055e-10,4.1278144259626615e-4
2023-11-17,9.322647319883117e-4,8.909626846027352e-10,9.326994258262999e-4
2023-11-20,9.264857999572302e-4,5.11891456065214e-10,9.269151205022474e-4
2023-11-21,-9.014613368988668e-5,7.659102570306127e-10,-9.014207064927948e-5
2023-11-22,1.2817545943815057e-4,8.676378524608591e-10,1.2818367426326027e-4
2023-11-23,2.0461065013761308e-4,5.29987987337226e-10,2.0463158432448836e-4
2023-11-24,1.278838793660872e-4,4.2180068098662336e-10,1.278920568579256e-4
2023-11-27,-2.121509501874574e-4,4.803091076261556e-10,-2.1212844776596906e-4
2023-11-28,8.311140946652183e-5,3.80670937860586e-10,8.311486331535889e-5
2023-11-29,6.320544076636774e-4,4.72556333891146e-10,6.322541961409911e-4
2023-11-30,0.0010082026771885697,5.397091659623396e-10,0.0010087110843524094
2023-12-01,0.0013050873639193074,9.85344626440126e-10,0.0013059393610361791
2023-12-04,3.838203319102128e-4,5.757295883987905e-10,3.838940003586533e-4
2023-12-05,7.674746272069575e-5,4.1849002399301475e-10,7.675040788246434e-5
2023-12-06,-3.600181923617935e-4,4.920908543165173e-10,-3.5995339358885214e-4
2023-12-07,3.073229222011557e-5,4.1814828822189254e-10,3.073276446174944e-5
2023-12-08,4.7052335401728904e-4,4.3364476281349854e-10,4.706340674944798e-4
2023-12-11,2.3796423965535796e-4,3.749866878751143e-10,2.3799255539103115e-4
2023-12-12,-2.3122919178516469e-4,4.2054599207259825e-10,-2.31202460376001e-4
2023-12-13,6.173275402043261e-4,7.784318510875882e-10,6.175181260661411e-4
2023-12-14,0.0010887106741205368,8.051868744163517e-10,0.0010893035347181446
2023-12-15,-4.577676018036178e-5,6.970678833575141e-10,-4.577571244046563e-5
2023-12-18,6.442089425284477e-4,6.178198293443116e-10,6.444164896748372e-4
2023-12-19,0.0011514039696189852,7.349873232070237e-10,0.0011520670896514318
2023-12-20,-3.282828256215292e-5,8.738434409093995e-10,-3.282774371993202e-5
2023-12-21,8.386657715653155e-4,1.0408388215558895e-9,8.390175500381236e-4
2023-12-22,0.0010817382413719602,8.272061002451035e-10,0.0010823235312078516
2023-12-27,0.0012277919007691864,7.494823319448895e-10,0.0012285459458167836
2023-12-28,1.7231203622510103e-4,5.763755115463381e-10,1.7232688279666952e-4
2023-12-29,3.8140019019709207e-4,5.768323253349752e-10,3.814729324973509e-4
2024-01-02,-1.6535847190210815e-4,7.287878372996479e-10,-1.6534480094354542e-4
2024-01-03,-2.4000576439432025e-4,5.959709878514077e-10,-2.3997696531485868e-4
2024-01-04,3.603889006914858e-4,5.798961827704801e-10,3.6045384857330554e-4
2024-01-05,6.659545953098708e-4,5.691803667815466e-10,6.661763923041519e-4
2024-01-08,0.0010535831216856714,1.0210491747618837e-9,0.001054138335353727
2024-01-09,3.773402848125478e-5,6.276987713014332e-10,3.773474041857128e-5
2024-01-10,2.672773357265191e-4,4.670900179748461e-10,2.6731305749616574e-4
2024-01-11,-1.5326195096703398e-4,4.439424215258997e-10,-1.532502069542252e-4
2024-01-12,4.8644667979030556e-4,6.79537773768939e-10,4.8656501416344256e-4
2024-01-15,7.379303454672011e-4,6.34611606228424e-10,7.382026830491384e-4
2024-01-16,-1.127700960365691e-4,8.050539938951788e-10,-1.1276373772828308e-4
2024-01-17,-5.810248381864524e-4,8.337886158925357e-10,-5.808560759417158e-4
2024-01-18,2.8497698596311285e-4,6.130566135510616e-10,2.850175957618273e-4
2024-01-19,9.200385496751663e-4,8.039706886328891e-10,9.20461914969195e-4
2024-01-22,6.00691786071373e-4,6.751796021697408e-10,6.008722375123732e-4
2024-01-23,9.520814808204893e-4,6.703787538045693e-10,9.525348542649414e-4
2024-01-24,4.528811100804126e-4,4.286762481842484e-10,4.5298367621326996e-4
2024-01-25,7.362047562251971e-4,5.838490518713032e-10,7.364758214625233e-4
2024-01-26,5.650785408090333e-4,4.059360955204795e-10,5.65238227764775e-4
2024-01-29,7.842984296432321e-4,6.5519879270204995e-10,7.84606072079086e-4
2024-01-30,6.054674804520485e-4,5.809576541846588e-10,6.056508128857718e-4
2024-01-31,-2.6899555709499054e-4,6.037804694412615e-10,-2.6895938103388417e-4
2024-02-01,5.635809705115684e-4,6.749764133424652e-10,5.63739812105446e-4
2024-02-02,1.5604622138213367e-4,5.405908422685609e-10,1.5605839722709902e-4
2024-02-05,-4.723801205775901e-4,1.1838278509189453e-9,-4.72268566654388e-4
2024-02-06,4.3018487506011e-4,5.511249804778855e-10,4.302774178430724e-4
2024-02-07,3.715091192166408e-4,7.111808097604255e-10,3.7157813727617395e-4
2024-02-08,-7.713013760141693e-6,6.421878450696734e-10,-7.712984014918156e-6
2024-02-09,6.227894261532295e-4,6.099964941061515e-10,6.229833997539735e-4
2024-02-12,7.170418811036007e-4,3.6034220274553306e-10,7.172990170887239e-4
2024-02-13,-2.060867692295961e-7,6.843156681043014e-10,-2.0608674800026705e-7
2024-02-14,8.161753935752871e-4,1.000467726923971e-9,8.165085553450968e-4
2024-02-15,0.001172862914013108,8.709659051471899e-10,0.0011735509866992455
2024-02-16,7.896366382057931e-4,5.287154255923178e-10,7.899484832920578e-4
2024-02-20,2.2703847103522384e-4,6.379756418413218e-10,2.2706424621943277e-4
2024-02-21,-3.343107580245562e-5,6.142492709280798e-10,-3.3430516990229364e-5
2024-02-22,7.825520152899741e-4,7.539737959564785e-10,7.828582890048175e-4
2024-02-23,9.613022896593597e-4,6.620895362738146e-10,9.617644887978116e-4
2024-02-26,5.729218149211701e-5,5.853041562301913e-10,5.729382272057215e-5
2024-02-27,1.2786648718826895e-4,4.390549812058303e-10,1.2787466245600676e-4
2024-02-28,-2.1930480257303714e-4,5.971754212948303e-10,-2.1928075703259164e-4
2024-02-29,6.431026356127133e-4,9.731640201703815e-10,6.433094704489939e-4
2024-03-01,0.001139558462683175,5.462264101535276e-10,0.001140208006135568
2024-03-04,4.521799402151251e-4,7.579555911997952e-10,4.5228218897541694e-4
2024-03-05,2.798023838129836e-4,5.286559176132758e-10,2.798415321512149e-4
2024-03-06,6.323662264101623e-4,5.642528467798315e-10,6.325662120847397e-4
2024-03-07,0.0011325203209666917,7.700448763818727e-10,0.001133161864269372
2024-03-08,2.6336596317730077e-4,6.047791904812455e-10,2.6340064703744837e-4
2024-03-11,4.2881092737708366e-4,5.586054593592142e-10,4.2890287992580767e-4
2024-03-12,6.502349398801579e-4,4.527502296986794e-10,6.504463884466904e-4
2024-03-13,0.0010459422358543875,5.729537742615521e-10,0.0010464894241939415
2024-03-14,-3.79722345035721e-5,6.549958374728708e-10,-3.797151356743633e-5
2024-03-15,2.322035245470709e-4,3.932321948762658e-10,2.3223048587217576e-4
2024-03-18,1.5507378778857644e-4,4.909622264479314e-10,1.5508581235001984e-4
2024-03-19,3.342798860965467e-4,4.828664892050526e-10,3.343357638436739e-4
2024-03-20,9.81850887472827e-4,8.46329589703762e-10,9.823330608500491e-4
2024-03-21,7.548318711566512e-4,5.79984818227048e-10,7.551168284272158e-4
2024-03-22,-5.9837731498515e-5,5.37060070880961e-10,-5.983594125713587e-5
2024-03-25,-1.2335759589165215e-4,6.710263748904575e-10,-1.233499876562849e-4
2024-03-26,-7.982808709325285e-5,5.258797556994904e-10,-7.982490091629213e-5
2024-03-27,8.201707609357268e-4,7.685260273732569e-10,8.205071929452412e-4
2024-03-28,7.96795862983371e-4,5.302155493621949e-10,7.971133891360171e-4
2024-04-01,5.513227652336008e-4,5.43568602635015e-10,5.514747715629209e-4
2024-04-02,-1.621346854940112e-4,6.798266998954849e-10,-1.6212154237627008e-4
2024-04-03,2.904124337073044e-4,6.484486395055377e-10,2.904546074806724e-4
2024-04-04,-7.738582862641604e-5,5.700436258084092e-10,-7.738283442038085e-5
2024-04-05,8.232390129455088e-4,8.304366253250998e-10,8.235779671887933e-4
2024-04-08,4.352169121897612e-4,4.2576278376145263e-10,4.3531163281085306e-4
2024-04-09,8.289390866130363e-4,8.430588404954947e-10,8.292827515703483e-4
2024-04-10,-1.4860138828213973e-4,1.011582480442541e-9,-1.485903476426964e-4
2024-04-11,-3.773438010285931e-4,9.010025555942276e-10,-3.7727261581055327e-4
2024-04-12,-7.094836672964139e-4,7.07873858080054e-10,-7.092320432705579e-4
2024-04-15,-8.179904138249967e-4,5.832471295361356e-10,-8.176559508684678e-4
2024-04-16,-6.894713892283089e-4,4.3247828504689235e-10,-6.892337584464281e-4
2024-04-17,-4.6101107363326886e-5,4.209835538907148e-10,-4.610004472360707e-5
2024-04-18,4.187294612044601e-4,4.229075802825814e-10,4.1881714062275144e-4
2024-04-19,8.165840121102603e-4,5.54522699208697e-10,8.169175076042645e-4
2024-04-22,8.19616514045549e-4,4.761359618850812e-10,8.19952491445175e-4
2024-04-23,0.0011116918776418318,7.986491829596775e-10,0.0011123100361032368
2024-04-24,5.379693888069091e-7,7.587150664073008e-10,5.379695335872015e-7
2024-04-25,2.094068818902062e-4,5.307260594596413e-10,2.09428809041734e-4
2024-04-26,6.647247348630079e-4,6.430942157561798e-10,6.649457133101055e-4
2024-04-29,6.381349096471758e-4,3.9555053403462884e-10,6.383385610453374e-4
2024-04-30,-2.1465417645204297e-4,7.611019366450483e-10,-2.1463113989261817e-4
2024-05-01,1.4063864449795612e-4,4.430725596759432e-10,1.4064853457584903e-4
2024-05-02,6.912394288844984e-4,5.182115918805616e-10,6.914783899150123e-4
2024-05-03,0.0010256387223702217,6.120762491707008e-10,0.0010261648696283654
2024-05-06,0.0012812052461571503,7.672779529981415e-10,0.0012820263402244514
2024-05-07,8.046227179229654e-4,4.790375634859072e-10,8.049465136206191e-4
2024-05-08,2.7192968579840886e-4,2.872333439143026e-10,2.7196666202700115e-4
2024-05-09,8.192330753306491e-4,4.755794837567072e-10,8.195687384022765e-4
2024-05-10,1.043125596330086e-4,6.102008736670365e-10,1.0431800037724592e-4
2024-05-13,-9.658522404757167e-5,6.125932943474502e-10,-9.658055984496094e-5
2024-05-14,9.568315707587027e-6,5.496226060657032e-10,9.568361484024734e-6
2024-05-15,3.7591799863325847e-4,4.437401727951526e-10,3.759886646585997e-4
2024-05-16,3.713179836730628e-4,3.8206596122378797e-10,3.71386930729134e-4
2024-05-17,9.749078795847995e-4,4.834890828795607e-10,9.753832567420684e-4
2024-05-21,5.397401661142826e-4,4.088413389070748e-10,5.398858520473393e-4
2024-05-22,-1.9641701433998303e-4,7.821170581453071e-10,-1.9639772578106118e-4
2024-05-23,-5.660811739798817e-4,7.372961230280855e-10,-5.659209802610921e-4
2024-05-24,4.8601571743486153e-4,4.039382775243983e-10,4.861338422097461e-4
2024-05-27,6.267987646910021e-4,4.911655743537767e-10,6.269952440856041e-4
2024-05-28,-1.2194691034084231e-4,7.111018007418188e-10,-1.2193947511862646e-4
2024-05-29,-5.01109991330546e-4,1.224900081815096e-9,-5.00984456688558e-4
2024-05-30,6.279027278610454e-4,9.844543062385974e-10,6.280999000449761e-4
2024-05-31,0.0011347401953162558,7.882337295285808e-10,0.001135384256562677
2024-06-03,-1.6643230964523328e-5,8.757520255662278e-10,-1.664309246673934e-5
2024-06-04,-4.795087321078632e-4,8.926858996504194e-10,-4.793937861690134e-4
2024-06-05,6.270354622543717e-4,6.325849269163554e-10,6.272320900853057e-4
2024-06-06,8.372343785694171e-4,6.964465295146111e-10,8.375849571036209e-4
2024-06-07,-1.6806954406287778e-4,8.377661276769782e-10,-1.6805542116826722e-4
2024-06-10,4.233505759313878e-4,6.322932401154311e-10,4.234402014335892e-4
2024-06-11,-3.461284974692207e-4,6.515143869459294e-10,-3.460686019115533e-4
2024-06-12,4.1351036826005636e-4,5.607176890855218e-10,4.1359587545808374e-4
2024-06-13,-3.4245368132139237e-4,8.506667825419483e-10,-3.423950507523976e-4
2024-06-14,-3.2908155291124517e-4,5.851504597789836e-10,-3.2902741151619175e-4
2024-06-17,-2.776745391396162e-4,4.3271377917775335e-10,-2.7763599113284076e-4
2024-06-18,1.708051629170321e-4,4.5498789132596665e-10,1.7081975094934698e-4
2024-06-19,-2.759379727818366e-4,1.1034464053832679e-9,-2.7589990540088927e-4
2024-06-20,3.9452384134164536e-4,4.183624933537779e-10,3.946016761078308e-4
2024-06-21,1.40071592103926e-4,4.888793956864478e-10,1.4008140258736645e-4
2024-06-24,8.878718603423573e-4,9.374678543647074e-10,8.882661352425103e-4
2024-06-25,1.466132161553353e-4,7.015788928942522e-10,1.466239643981293e-4
2024-06-26,2.238894314801989e-4,6.03274378681493e-10,2.2391449658942797e-4
2024-06-27,8.892056012485472e-4,7.997122771182578e-10,8.896010617558403e-4
2024-06-28,1.2526385605700672e-4,5.22128115613731e-10,1.2527170190135273e-4
2024-07-02,6.146180845051476e-4,5.289053156466544e-10,6.148070009017736e-4
2024-07-03,0.001120195503033804,8.888583399592249e-10,0.0011208231563593074
2024-07-04,6.892275746380933e-4,5.413582666826214e-10,6.894651465401136e-4
2024-07-05,-2.3444980785708588e-4,7.752417951295626e-10,-2.3442232664860896e-4
2024-07-08,4.1847102105041484e-4,6.943314352687154e-10,4.1855859226314074e-4
2024-07-09,-1.2700438877107323e-4,6.748252504609075e-10,-1.269963240551064e-4
2024-07-10,7.598998565742051e-4,1.1512676843397831e-9,7.601886536179325e-4
2024-07-11,0.0012029992004299996,8.03714492262278e-10,0.0012037230942201216
2024-07-12,0.0012410975650345836,5.183392469767175e-10,0.0012418680453316622
2024-07-15,0.001046121881647366,4.696597135403147e-10,0.0010466692580004544
2024-07-16,0.0013284791815402499,1.095749853581044e-9,0.0013293620009005025
2024-07-17,8.324067005489709e-5,8.570426312799967e-10,8.324413465565783e-5
2024-07-18,-3.977778826456058e-4,9.33471000881591e-10,-3.9769877951245647e-4
2024-07-19,-2.148723233774436e-4,5.694078669089814e-10,-2.148492399731694e-4
2024-07-22,7.417165766730478e-4,6.137049178716952e-10,7.419917164341872e-4
2024-07-23,1.1646488303798997e-4,6.28868284025981e-10,1.1647166533568232e-4
2024-07-24,-4.6541595648087253e-4,9.312871167061492e-10,-4.653076672750389e-4
2024-07-25,-2.1859043142287535e-4,4.133512062943107e-10,-2.1856654227514483e-4
2024-07-26,7.630844051288233e-4,8.509434709648791e-10,7.6337562810469e-4
2024-07-29,2.397131370419345e-4,5.806415246584895e-10,2.3974187053177332e-4
2024-07-30,4.763876737642717e-4,4.620884056665027e-10,4.765011643932393e-4
2024-07-31,0.001051643264663436,9.589200864698403e-10,0.0010521964353371605
2024-08-01,2.3334532623474043e-5,1.2894362972184099e-9,2.3334804875707604e-5
2024-08-02,-3.4327220844064803e-4,7.1416677840724e-10,-3.432132972771562e-4
2024-08-06,-7.06500481355727e-4,7.626585620222775e-10,-7.062509686543983e-4
2024-08-07,-6.506328261789895e-4,4.4608734628341246e-10,-6.504212105389318e-4
2024-08-08,4.977664062533792e-4,5.548527531288708e-10,4.978903125090195e-4
2024-08-09,7.998576230595388e-4,6.912870514548009e-10,8.001775944730394e-4
2024-08-12,9.115818219774896e-4,6.555327472235318e-10,9.119974389666385e-4
2024-08-13,0.0012572356418559128,7.882836113553173e-10,0.0012580262938961528
2024-08-14,0.0012964064892636218,7.148222071224099e-10,0.0012972471874126423
2024-08-15,0.0014310337346200106,8.521357769768287e-10,0.001432058151995097
2024-08-16,8.128221226221381e-4,4.142062016307954e-10,8.131525520442828e-4
2024-08-19,7.801140229437299e-4,5.018692984358202e-10,7.804183910302687e-4
2024-08-20,6.0003477182940204e-5,5.137519720478716e-10,6.0005277427555015e-5
2024-08-21,5.933659336930899e-4,4.738532086688592e-10,5.935420100828814e-4
2024-08-22,-3.954951886343415e-5,4.4597956170184573e-10,-3.954873679157256e-5
2024-08-23,8.392889777583153e-4,1.0776274731209426e-9,8.396412793063579e-4
2024-08-26,7.993158099220134e-4,4.918875945965684e-10,7.9963534793559e-4
2024-08-27,2.4552371092092878e-5,9.331390467120967e-10,2.4552672504007944e-5
2024-08-28,-4.260611535341092e-4,1.093156176062214e-9,-4.259704023698019e-4
2024-08-29,4.7060280749500736e-4,8.688824202696444e-10,4.7071355836880713e-4
2024-08-30,8.932970865830051e-4,6.948672047194885e-10,8.936961952574762e-4
2024-09-03,-1.1543508861890193e-4,8.285376826036791e-10,-1.1542842624545635e-4
2024-09-04,8.507084169571597e-5,5.158029662834425e-10,8.507446032246513e-5
2024-09-05,-1.0557257032116428e-4,5.983294013989001e-10,-1.055669977334528e-4
2024-09-06,-5.894761466003271e-4,8.03497610358444e-10,-5.893024396703694e-4
2024-09-09,6.13936347667911e-4,6.798238019826795e-10,6.141248451605463e-4
2024-09-10,2.3988761175080007e-4,4.327227053971862e-10,2.3991638708475982e-4
2024-09-11,9.597535066103887e-4,7.146683650317321e-10,9.602142173850137e-4
2024-09-12,0.0012914840511068092,1.0570286951430424e-9,0.0012923183757675982
2024-09-13,0.0011266538845137453,4.6068747951012997e-10,0.0011272887974214107
2024-09-16,0.00119700065219535,7.948653583043518e-10,0.0011977173434074562
2024-09-17,4.715002125595949e-4,6.177877731647339e-10,4.7161138625684274e-4
2024-09-18,-8.606682840259022e-5,7.137607893422284e-10,-8.606312475933908e-5
2024-09-19,8.13934531753119e-4,8.947592912966631e-10,8.142658663528035e-4
2024-09-20,4.5468499794602775e-4,5.448876080286321e-10,4.5478838283830036e-4
2024-09-23,4.5485294426473504e-4,6.63451709475826e-10,4.549564055511546e-4
2024-09-24,6.022640568379724e-4,2.9861750370137664e-10,6.024454542497004e-4
2024-09-25,1.340805684608312e-4,7.584861363421551e-10,1.3408955766203157e-4
2024-09-26,7.657087242234688e-4,6.765639550035296e-10,7.660019539867946e-4
2024-09-27,6.097204075738831e-5,8.06883561697795e-10,6.09738995900333e-5
2024-09-30,3.9212574521349237e-4,4.669694267592347e-10,3.9220263656347676e-4
2024-10-01,0.00046960891349571683,5.391541438004071e-10,4.6971919702420983e-4
2024-10-02,1.4877974654069496e-4,5.697135147871432e-10,1.487908147961292e-4
2024-10-03,2.9029427582823013e-5,4.867333258064194e-10,2.9029848940709257e-5
2024-10-04,8.454261832166252e-4,1.0366182779587084e-9,8.457836566642118e-4
2024-10-07,1.585101149174511e-4,5.435794736884873e-10,1.5852267830962496e-4
2024-10-08,3.603567574752143e-5,6.402255649449058e-10,3.603632504023402e-5
2024-10-09,7.805340280700722e-4,6.800871944486854e-10,7.808387240246795e-4
2024-10-10,8.450043614925823e-4,5.315371340271072e-10,8.4536147825931e-4
2024-10-11,0.0011569863914519208,8.151743523697235e-10,0.0011576559584085544
2024-10-15,4.194477567139882e-4,3.841058241356879e-10,4.1953573722497417e-4
2024-10-16,8.626852430441437e-4,5.643509498638483e-10,8.630574629868715e-4
2024-10-17,0.0010587561579849427,6.698149014158963e-10,0.0010593168381429763
2024-10-18,0.0011425334417669675,5.086868933231483e-10,0.0011431863817445986
2024-10-21,1.46509648321722e-4,7.126607477413792e-10,1.4652038138440737e-4
2024-10-22,2.1755587772603197e-5,6.172214065197873e-10,2.175582442709434e-5
2024-10-23,-3.6081103850721245e-4,6.341921493446506e-10,-3.607459540324598e-4
2024-10-24,-1.1460820073851282e-4,5.275977719145447e-10,-1.1460163346954655e-4
2024-10-25,-3.21981089966649e-4,6.883896118738859e-10,-3.2192925961849195e-4
2024-10-28,4.925490914872776e-4,5.69762883411597e-10,4.926704137093729e-4
2024-10-29,3.1411009040231014e-4,4.856327849292907e-10,3.1415942814239095e-4
2024-10-30,-1.0956706620687481e-5,4.2021307381880996e-10,-1.0956646596227415e-5
2024-10-31,-4.8084439613608934e-4,1.0451884347257364e-9,-4.807288089966333e-4
2024-11-01,4.290171446874962e-4,6.388377763875828e-10,4.2910918570471246e-4
2024-11-04,3.040991333648072e-4,4.697071879698094e-10,3.041453761936097e-4
2024-11-05,8.383822739318343e-4,8.78558271720344e-10,8.387338145854351e-4
2024-11-06,0.0012359442195288724,9.790970055937178e-10,0.001236708313345769
2024-11-07,0.0013956986670434005,7.151315369005989e-10,0.0013966731077170724
2024-11-08,2.819958818700259e-4,5.080542751723359e-10,2.820356464463547e-4
2024-11-11,4.008853650087185e-4,2.827820568669468e-10,4.009657302854741e-4
2024-11-12,8.75037661474029e-4,5.809113714532996e-10,8.754206186210034e-4
2024-11-13,8.099726332812673e-4,5.46312924643874e-10,8.103007496971237e-4
2024-11-14,7.521161557917204e-4,5.967956245660054e-10,7.523990660702751e-4
2024-11-15,-1.5202590377053575e-4,5.356694287922159e-10,-1.5201434841838335e-4
2024-11-18,4.970247188671425e-4,6.07842745887574e-10,4.971482561189067e-4
2024-11-19,5.047962811147384e-4,4.5564422988166805e-10,5.049237121987904e-4
2024-11-20,4.6410435143456245e-4,5.156636580469718e-10,4.642120645217407e-4
2024-11-21,0.0010247697172638417,9.586838334193468e-10,0.001025294973157287
2024-11-22,8.074994366634444e-4,4.6490979281284835e-10,8.078255521069e-4
2024-11-25,2.8728317680685794e-4,5.584462569485773e-10,2.8732444657064704e-4
2024-11-26,2.2232247992124207e-4,6.34342590961811e-10,2.2234719539526715e-4
2024-11-27,6.197627018533556e-4,5.963142138083532e-10,6.199547944385486e-4
2024-11-28,6.488454728202668e-4,5.753229730249093e-10,6.490560185787864e-4
2024-11-29,8.719191385365095e-4,5.997362182881146e-10,8.722993705310156e-4
2024-12-02,2.0769780352598822e-4,6.242614666253576e-10,2.0771937420804854e-4
2024-12-03,4.462404382931409e-4,5.407545955112357e-10,4.463400183691846e-4
2024-12-04,3.4241619402358464e-4,3.623878785698142e-10,3.4247482514038197e-4
2024-12-05,4.621673168323215e-4,5.758580150141771e-10,4.6227413260169214e-4
2024-12-06,3.7255295678623255e-4,7.396520060212543e-10,3.7262236325785736e-4
2024-12-09,-2.5709308635632087e-5,4.154043760741227e-10,-2.570897815423745e-5
2024-12-10,-3.868733155810958e-4,7.980259299234529e-10,-3.8679848974965125e-4
2024-12-11,6.023097507102024e-4,7.571607970664253e-10,6.02491175651032e-4
2024-12-12,-2.843880688956048e-4,8.459024781249701e-10,-2.843476344418505e-4
2024-12-13,-5.431656520527952e-4,6.431974571040103e-10,-5.430181642946952e-4
2024-12-16,-6.15796543210497e-4,8.795277592403841e-10,-6.156069794320818e-4
2024-12-17,-2.336130136129721e-4,4.4479742633925474e-10,-2.3358572821774448e-4
2024-12-18,-4.400765476303143e-4,6.002438889038366e-10,-4.399797281495754e-4
2024-12-19,-6.399801447183488e-4,5.229270415139674e-10,-6.397754011051582e-4
2024-12-20,5.610732936152793e-4,9.156621081157378e-10,5.612307246778414e-4
2024-12-23,9.978625967185639e-4,8.290860111007922e-10,9.983606272410128e-4
2024-12-24,0.0010009009985509107,4.98159528481705e-10,0.0010014020671147428
2024-12-27,2.7793309200385425e-4,3.1036156067493903e-10,2.77971718984249e-4
2024-12-30,-3.8172427617719034e-4,6.481902200843304e-10,-3.8165142873514135e-4
2024-12-31,4.792314340406837e-4,5.832876639816877e-10,4.7934628377022115e-4
