Date,EqualWeight,Omega,CVaR,MV,MVEU,scenario
2024-09-05,1.0367758347898621,1.0870253464916713,1.054193829832649,1.0541895439149214,1.053563263686335,gaussian
2024-09-06,1.0358591966997153,1.0872024165037932,1.0543655517845152,1.0543612651686367,1.0537300359348218,gaussian
2024-09-09,1.0375559569947719,1.087379515359575,1.0545373017088735,1.0545330143947307,1.0539085122685767,gaussian
2024-09-10,1.037057003179637,1.0875566430637151,1.0547090796102807,1.0547047915977596,1.0540772064643404,gaussian
2024-09-11,1.0384230810701918,1.0877337996209124,1.054880885493294,1.054876596782281,1.0542542559818349,gaussian
2024-09-12,1.0395503182409334,1.0879109850358673,1.0550527193624715,1.0550484299528529,1.054430261751486,gaussian
2024-09-13,1.0398356241209405,1.08808819931328,1.055224581222372,1.0552202911140338,1.0546025390762335,gaussian
2024-09-16,1.0405653479595842,1.0882654424578526,1.0553964710775547,1.0553921802703834,1.0547768246908844,gaussian
2024-09-17,1.0403405330998916,1.0884427144742872,1.0555683889325804,1.0555640974264617,1.0549468853291402,gaussian
2024-09-18,1.0400650666118079,1.0886200153672867,1.0557403347920098,1.05573604258683,1.0551167474831082,gaussian
2024-09-19,1.041686608302783,1.0887973451415551,1.0559123086604045,1.05590801575605,1.0552950926912021,gaussian
2024-09-20,1.0413446372769446,1.088974703801797,1.0560843105423274,1.0560800169386841,1.0554647164617283,gaussian
2024-09-23,1.041691901501226,1.0891520913527175,1.0562563404423415,1.0562520461392955,1.0556374365416248,gaussian
2024-09-24,1.0420019976360537,1.089329507799023,1.0564283983650107,1.056424103362448,1.055810018868509,gaussian
2024-09-25,1.0417826791710108,1.0895069531454205,1.0566004843148997,1.0565961886127064,1.0559802719406053,gaussian
2024-09-26,1.0426177981535159,1.0896844273966173,1.0567725982965743,1.0567683018946366,1.0561552485708605,gaussian
2024-09-27,1.0420921306456157,1.089861930557322,1.0569447403146004,1.0569404432128042,1.05632419432261,gaussian
2024-09-30,1.0425754397717266,1.0900394626322438,1.0571169103735452,1.0571126125717765,1.0564976598817424,gaussian
2024-10-01,1.042708868064405,1.0901886959635843,1.057261636398207,1.057257338008042,1.0566422596866778,gaussian
2024-10-02,1.0425947625166403,1.0903379497259162,1.0574063822367816,1.0574020832581394,1.0567857770158493,gaussian
2024-10-03,1.0425464869751562,1.0904872239220371,1.0575511478919817,1.0575468483247819,1.0569296069748026,gaussian
2024-10-04,1.0436581425591946,1.0906365185547442,1.0576959333665201,1.057691633210682,1.05707862351858,gaussian
2024-10-07,1.0431265168276849,1.0907858336268357,1.0578407386631103,1.0578364379185536,1.0572203424159836,gaussian
2024-10-08,1.043211490431066,1.0909351691411096,1.0579855637844662,1.05798126245111,1.057364825033159,gaussian
2024-10-09,1.0440661744538249,1.0910845251003647,1.0581304087333017,1.0581261068110657,1.0575127553356802,gaussian
2024-10-10,1.044315012973787,1.0912339015074,1.0582752735123313,1.0582709710011349,1.057658006865077,gaussian
2024-10-11,1.0452012476730204,1.091383298365015,1.05842015812427,1.0584158550240326,1.0578061145658442,gaussian
2024-10-15,1.044879644727469,1.0915327156760093,1.058565062571833,1.058560758882474,1.0579488684542657,gaussian
2024-10-16,1.0456844642213405,1.0916821534431833,1.058709986857736,1.0587056825791745,1.0581051111017952,gaussian
2024-10-17,1.046205683524997,1.0918316116693376,1.058854930984695,1.0588506261168504,1.0582564825667355,gaussian
2024-10-18,1.0468173817274122,1.091981090357273,1.0589998949554265,1.058995589498218,1.0584094287036323,gaussian
2024-10-21,1.046236608778115,1.092130589509791,1.059144878772647,1.059140572725994,1.0585418728165144,gaussian
2024-10-22,1.0463219417187615,1.0922801091296934,1.0592898824390735,1.0592855758028954,1.0586857969467875,gaussian
2024-10-23,1.045800872202077,1.092429649219782,1.0594349059574237,1.0594305987316397,1.0588192989379552,gaussian
2024-10-24,1.0459274436906298,1.0925792097828597,1.0595799493304154,1.0595756415149449,1.0589639719267971,gaussian
2024-10-25,1.0455356113338061,1.0927287908217291,1.059725012560767,1.059720704155529,1.059099732358257,gaussian
2024-10-28,1.0462577662716224,1.0928783923391936,1.0598700956511968,1.0598657866561108,1.0592547112397825,gaussian
2024-10-29,1.046130471009858,1.0930280143380566,1.060015198604424,1.060010889019409,1.0593950688435436,gaussian
2024-10-30,1.0459790087324563,1.0931776568211224,1.0601603214231679,1.0601560112481434,1.0595350282940112,gaussian
2024-10-31,1.0443142607458424,1.0933273197911955,1.060305464110148,1.0603011533450333,1.0596489192783876,gaussian
2024-11-01,1.045380418744292,1.093473228768388,1.0604469661864058,1.060442654846002,1.059806337272984,gaussian
2024-11-04,1.0451743121012764,1.0936191572177267,1.060588487146691,1.0605841752309213,1.0599418099286755,gaussian
2024-11-05,1.0459988897059946,1.0937651051418105,1.060730026993524,1.0607257145023117,1.0600950870222121,gaussian
2024-11-06,1.0471296261053336,1.0939110725432382,1.0608715857294253,1.0608672726626933,1.0602536554288589,gaussian
2024-11-07,1.0479549984416443,1.0940570594246093,1.0610131633569155,1.061008849714587,1.0604069647310852,gaussian
2024-11-08,1.0473759932373465,1.0942030657885236,1.0611547598785158,1.0611504456605143,1.0605361015820138,gaussian
2024-11-11,1.0477797158375814,1.0943490916375809,1.0612963752967477,1.0612920605029963,1.0606821826611974,gaussian
2024-11-12,1.0484292454359232,1.0944951369743816,1.0614380096141331,1.061433694244555,1.0608325157905893,gaussian
2024-11-13,1.0486672738847866,1.0946412018015264,1.0615796628331944,1.0615753468877125,1.060975777596593,gaussian
2024-11-14,1.0489939238946808,1.0947872861216164,1.0617213349564536,1.0617170184349913,1.061120583666174,gaussian
2024-11-15,1.0481944036212376,1.0949333899372529,1.061863025986434,1.0618587088889142,1.0612460212362906,gaussian
2024-11-18,1.0489425239005057,1.0950795132510378,1.0620047359256584,1.0620004182520044,1.0613981285399714,gaussian
2024-11-19,1.0489915321816228,1.0952256560655733,1.0621464647766505,1.0621421465267855,1.0615382098161974,gaussian
2024-11-20,1.0491961535729384,1.0953718183834618,1.0622882125419342,1.0622838937157812,1.0616809894103036,gaussian
2024-11-21,1.050991899429974,1.095518000207306,1.0624299792240337,1.0624256598215158,1.061851187192063,gaussian
2024-11-22,1.0508409482061665,1.095664201539709,1.0625717648254733,1.0625674448465137,1.0619878885816945,gaussian
2024-11-25,1.05080595690049,1.0958104223832743,1.0627135693487781,1.0627092487932999,1.0621266015147914,gaussian
2024-11-26,1.0508794796200724,1.0959566627406059,1.0628553927964732,1.0628510716643993,1.062267199112544,gaussian
2024-11-27,1.05135927772738,1.096102922614308,1.0629972351710844,1.0629929134623377,1.0624148040750734,gaussian
2024-11-28,1.0515858175663493,1.096249202006985,1.063139096475137,1.0631347741896409,1.0625580705572073,gaussian
