date,adjusted,volume
2024-06-25,21788.5,204190200
2024-06-26,21793.900390625,193992600
2024-06-27,21942.19921875,171009300
2024-06-28,21875.80078125,276278900
2024-07-02,21953.80078125,272323600
2024-07-03,22223.69921875,166705700
2024-07-04,22244,69899700
2024-07-05,22059,225355600
2024-07-08,22126.099609375,179359500
2024-07-09,22042.5,175435900
2024-07-10,22350.19921875,242273200
2024-07-11,22544.099609375,228304000
2024-07-12,22673.5,187317600
2024-07-15,22751.69921875,200939000
2024-07-16,22995.400390625,190782300
2024-07-17,22851.19921875,197698700
2024-07-18,22726.80078125,230478600
2024-07-19,22690.400390625,157255100
2024-07-22,22872.69921875,209074300
2024-07-23,22813.80078125,156543300
2024-07-24,22639.599609375,194142500
2024-07-25,22608,212777400
2024-07-26,22814.80078125,174461100
2024-07-29,22779.599609375,173007000
2024-07-30,22824.69921875,188736600
2024-07-31,23110.80078125,255760100
2024-08-01,22723.19921875,253145500
2024-08-02,22227.599609375,293203700
2024-08-06,21979.400390625,322343500
2024-08-07,21881,260264600
2024-08-08,22225.599609375,207742800
2024-08-09,22311.30078125,193471800
2024-08-12,22398.900390625,245704500
2024-08-13,22618.19921875,218020800
2024-08-14,22760,229000300
2024-08-15,23032.69921875,208220100
2024-08-16,23054.599609375,182345900
2024-08-19,23116.400390625,258284600
2024-08-20,23037.400390625,205279200
2024-08-21,23121.69921875,175405300
2024-08-22,23037.5,214223700
2024-08-23,23286.099609375,200271100
2024-08-26,23349,211205900
2024-08-27,23260,204086500
2024-08-28,23127,220336900
2024-08-29,23227.5,228787600
2024-08-30,23346.19921875,314444900
2024-09-03,23042.5,312301700
2024-09-04,23040.80078125,228750900
2024-09-05,22988.30078125,209588300
2024-09-06,22781.400390625,250135600
2024-09-09,23027.19921875,254960300
2024-09-10,23003.099609375,292281000
2024-09-11,23211.19921875,265748800
2024-09-12,23475.099609375,312048900
2024-09-13,23568.69921875,261854300
2024-09-16,23702.099609375,267640100
2024-09-17,23677.69921875,276234500
2024-09-18,23592.599609375,239771300
2024-09-19,23866.30078125,249652800
2024-09-20,23867.400390625,742792500
2024-09-23,23894.69921875,299271000
2024-09-24,23952.19921875,222321800
2024-09-25,23905.900390625,209808900
2024-09-26,24033.80078125,251126000
2024-09-27,23956.80078125,330882900
2024-09-30,24000.400390625,235526800
2024-10-01,24034,251218300
2024-10-02,24001.599609375,203004000
2024-10-03,23968.5,209437900
2024-10-04,24162.80078125,229682100
2024-10-07,24102.69921875,256823000
2024-10-08,24072.5,207903200
2024-10-09,24224.900390625,182137600
2024-10-10,24302.30078125,254987400
2024-10-11,24471.19921875,227977200
2024-10-15,24439.099609375,278927200
2024-10-16,24561.19921875,230565800
2024-10-17,24690.5,219053900
2024-10-18,24822.5,231848200
2024-10-21,24723.30078125,219491900
2024-10-22,24689.69921875,82801600
2024-10-23,24573.599609375,184290100
2024-10-24,24551.599609375,212931800
2024-10-25,24463.69921875,171032700
2024-10-28,24565.69921875,220373200
2024-10-29,24562.599609375,201022200
2024-10-30,24507.80078125,179923200
2024-10-31,24156.900390625,283411400
2024-11-01,24255.19921875,210239500
2024-11-04,24256.099609375,251991400
2024-11-05,24387.900390625,197183200
2024-11-06,24637.5,273181100
2024-11-07,24845.900390625,259934800
2024-11-08,24759.400390625,213057300
2024-11-11,24789.30078125,212522000
2024-11-12,24923,242350000
2024-11-13,24989,217240300
2024-11-14,25049.69921875,219873300
2024-11-15,24890.69921875,253363600
2024-11-18,24976.900390625,286275200
2024-11-19,25010.80078125,226203600
2024-11-20,25036.5,214812100
2024-11-21,25390.69921875,270817700
2024-11-22,25444.30078125,196541000
2024-11-25,25410.400390625,444928500
2024-11-26,25405.099609375,274999500
2024-11-27,25488.30078125,201383600
2024-11-28,25543.5,81479800
2024-11-29,25648,176428600
2024-12-02,25590.30078125,295580600
2024-12-03,25635.69921875,268960100
2024-12-04,25641.19921875,277667000
2024-12-05,25680,250512000
2024-12-06,25691.80078125,229584500
2024-12-09,25625.400390625,287251400
2024-12-10,25504.30078125,269234200
2024-12-11,25657.69921875,257757200
2024-12-12,25410.69921875,243068700
2024-12-13,25274.30078125,222088900
2024-12-16,25147.19921875,256368800
2024-12-17,25119.69921875,280468000
2024-12-18,24557,296439200
2024-12-19,24413.900390625,231747700
2024-12-20,24599.5,517445900
2024-12-23,24749,258159700
2024-12-24,24846.80078125,86275400
2024-12-27,24796.400390625,218074800
2024-12-30,24620.599609375,201541100
2024-12-31,24727.900390625,154427000
2025-01-02,24898,215089400
2025-01-03,25073.5,186569100
2025-01-06,24999.80078125,239976800
2025-01-07,24929.900390625,237759800
2025-01-08,25051.69921875,249050200
2025-01-09,25073.400390625,102055300
2025-01-10,24767.69921875,286998300
2025-01-13,24536.30078125,243466400
2025-01-14,24588.599609375,226054200
2025-01-15,24789.30078125,214065500
2025-01-16,24846.19921875,231750100
2025-01-17,25067.900390625,216651200
2025-01-20,25130.80078125,51725900
2025-01-21,25281.599609375,227097500
2025-01-22,25311.5,204134500
2025-01-23,25434.099609375,201243100
2025-01-24,25468.5,191948400
2025-01-27,25289.19921875,232863700
2025-01-28,25419.5,202058100
2025-01-29,25473.30078125,182757300
2025-01-30,25808.30078125,225807000
2025-01-31,25533.099609375,249261900
2025-02-03,25241.80078125,322868900
2025-02-04,25279.400390625,241818100
2025-02-05,25569.80078125,253026000
2025-02-06,25534.5,242542000
2025-02-07,25442.900390625,238132400
2025-02-10,25658.900390625,275555500
2025-02-11,25631.80078125,224685900
2025-02-12,25563.099609375,210483500
2025-02-13,25698.5,203033900
2025-02-14,25483.19921875,226493100
2025-02-18,25648.80078125,289906600
2025-02-19,25626.19921875,233785200
2025-02-20,25514.099609375,267026600
2025-02-21,25147,263242700
2025-02-24,25151.30078125,247217200
2025-02-25,25204,292375600
2025-02-26,25328.400390625,228348000
2025-02-27,25128.19921875,275138100
2025-02-28,25393.5,450777100
2025-03-03,25001.599609375,340862200
2025-03-04,24572,350240700
2025-03-05,24870.80078125,323156900
2025-03-06,24584,332961300
2025-03-07,24758.80078125,301444800
2025-03-10,24380.69921875,459731100
2025-03-11,24248.19921875,365186900
2025-03-12,24423.30078125,332655500
2025-03-13,24203.19921875,343747400
2025-03-14,24553.400390625,262196500
2025-03-17,24785.099609375,331049100
2025-03-18,24706.099609375,246983500
2025-03-19,25069.19921875,230910800
2025-03-20,25060.19921875,224988600
2025-03-21,24968.5,481351300
2025-03-24,25304.099609375,307770500
2025-03-25,25339.5,257341600
2025-03-26,25161.099609375,212749600
2025-03-27,25161.099609375,214047400
2025-03-28,24759.19921875,281350400
2025-03-31,24917.5,278912400
2025-04-01,25033.30078125,230398300
2025-04-02,25307.19921875,219965200
2025-04-03,24335.80078125,340850800
2025-04-04,23193.5,473362500
2025-04-07,22859.5,439793300
2025-04-08,22506.900390625,386919300
2025-04-09,23727,435947900
2025-04-10,23014.900390625,320205200
2025-04-11,23587.80078125,298060700
2025-04-14,23866.5,265948100
2025-04-15,24067.900390625,246121600
2025-04-16,24106.80078125,262243700
2025-04-17,24192.80078125,251010200
2025-04-21,24008.900390625,205181800
2025-04-22,24306,250029500
2025-04-23,24472.69921875,238730600
2025-04-24,24727.5,224419200
2025-04-25,24710.5,214234300
2025-04-28,24798.599609375,224287200
2025-04-29,24874.5,199905200
2025-04-30,24841.69921875,271264200
2025-05-01,24795.599609375,213319000
2025-05-02,25031.5,208379000
2025-05-05,24953.5,206754300
2025-05-06,24974.69921875,259503800
2025-05-07,25161.19921875,272414400
2025-05-08,25254.099609375,296047700
2025-05-09,25357.69921875,272247300
2025-05-12,25532.19921875,395734600
2025-05-13,25616.900390625,264169400
2025-05-14,25692.5,239029300
2025-05-15,25897.5,273126400
2025-05-16,25971.900390625,253501900
2025-05-20,26055.599609375,279199200
2025-05-21,25839.19921875,260043400
2025-05-22,25854,250168400
2025-05-23,25880,210950300
2025-05-26,26098.400390625,59828500
2025-05-27,26269,289380100
2025-05-28,26283.5,252953300
2025-05-29,26210.599609375,222482400
2025-05-30,26175.099609375,466986500
2025-06-02,26389,309638300
2025-06-03,26426.599609375,274196000
2025-06-04,26329,236078700
2025-06-05,26342.30078125,269779600
2025-06-06,26429.099609375,260528100
2025-06-09,26375.80078125,297189900
2025-06-10,26426.30078125,282387900
2025-06-11,26524.19921875,282010700
2025-06-12,26615.80078125,258764900
2025-06-13,26504.400390625,344873000
2025-06-16,26568.599609375,336369300
2025-06-17,26541.400390625,266053700
2025-06-18,26559.900390625,246676400
2025-06-19,26503.30078125,49472100
2025-06-20,26497.599609375,503992700
2025-06-23,26609.400390625,308416400
2025-06-24,26718.599609375,276580400
2025-06-25,26566.30078125,237801300
2025-06-26,26752,245526400
2025-06-27,26692.30078125,309773400
2025-06-30,26857.099609375,256419400
2025-07-02,26869.69921875,267379900
2025-07-03,27034.30078125,165784400
2025-07-04,27050.900390625,38494700
2025-07-07,27020.30078125,299306600
2025-07-08,26903.599609375,325494600
2025-07-09,26972.30078125,226394100
2025-07-10,27082.30078125,271236700
2025-07-11,27023.30078125,221467900
2025-07-14,27198.900390625,222940900
2025-07-15,27054.099609375,220698100
2025-07-16,27153,213116600
2025-07-17,27386.900390625,222730400
2025-07-18,27314,192406300
2025-07-21,27317,218636700
2025-07-22,27364.400390625,240118600
2025-07-23,27416.400390625,211667500
2025-07-24,27372.30078125,227503500
2025-07-25,27494.400390625,191524300
2025-07-28,27405.400390625,205699100
2025-07-29,27539.900390625,201499500
2025-07-30,27370,211185700
2025-07-31,27259.80078125,236411000
2025-08-01,27020.400390625,224548300
2025-08-05,27570.099609375,282282500
2025-08-06,27920.900390625,261123900
2025-08-07,27761.30078125,222711100
2025-08-08,27758.69921875,229789800
2025-08-11,27775.19921875,219844100
2025-08-12,27921.30078125,204006700
2025-08-13,27993.400390625,228308900
2025-08-14,27916,206508300
2025-08-15,27905.5,207135100
2025-08-18,27922.900390625,211170700
2025-08-19,27823.900390625,189729900
2025-08-20,27878.80078125,215029900
2025-08-21,28055.400390625,208913900
2025-08-22,28333.099609375,303570000
2025-08-25,28169.900390625,238288800
2025-08-26,28339.900390625,380689500
2025-08-27,28433,251914200
2025-08-28,28434.80078125,203072100
2025-08-29,28564.5,249046500
2025-09-02,28615.599609375,246992600
2025-09-03,28751.400390625,235955700
2025-09-04,28915.900390625,215745900
2025-09-05,29050.599609375,245660000
2025-09-08,29027.69921875,285660000
2025-09-09,29063,278823600
2025-09-10,29179.400390625,287547500
2025-09-11,29407.900390625,256899600
2025-09-12,29283.80078125,218533800
2025-09-15,29431,307016200
2025-09-16,29315.19921875,318858700
2025-09-17,29321.69921875,260946900
2025-09-18,29453.5,219478600
2025-09-19,29768.400390625,812397000
2025-09-22,29959,352957600
2025-09-23,29815.599609375,296641400
2025-09-24,29757,312079700
2025-09-25,29732,293274800
2025-09-26,29761.30078125,297599800
2025-09-29,29971.900390625,264613400
2025-09-30,30022.80078125,258525200
2025-10-01,30107.69921875,227878300
2025-10-02,30160.599609375,272062800
2025-10-03,30471.69921875,279826500
2025-10-06,30531.900390625,263418200
2025-10-07,30351.69921875,249223800
2025-10-08,30502,292002200
2025-10-09,30270,275008600
2025-10-10,29850.900390625,314817500
2025-10-14,30353.599609375,345275800
2025-10-15,30637.099609375,280486500
2025-10-16,30458.80078125,276484000
2025-10-17,30108.5,282271000
2025-10-20,30416.400390625,229130400
2025-10-21,29888.80078125,245603000
2025-10-22,29983,270038700
2025-10-23,30186.30078125,255404100
2025-10-24,30353.099609375,212699600
2025-10-27,30275.80078125,276258400
2025-10-28,30419.69921875,241969100
2025-10-29,30144.80078125,260738400
2025-10-30,30179,242639000
2025-10-31,30260.69921875,280312100
2025-11-03,30275.099609375,264274200
2025-11-04,29777.80078125,242806300
2025-11-05,30103.5,282495800
2025-11-06,29868.599609375,264378600
2025-11-07,29912.19921875,297981000
2025-11-10,30316.599609375,286689900
2025-11-11,30409.30078125,201509000
2025-11-12,30827.599609375,285848300
2025-11-13,30253.599609375,296062200
2025-11-14,30326.5,316911300
2025-11-17,30076.19921875,314802500
2025-11-18,30036.5,280541100
2025-11-19,30278.400390625,251813300
2025-11-20,29906.599609375,248350800
2025-11-21,30160.69921875,266881500
2025-11-24,30604.400390625,453168900
2025-11-25,30900.69921875,282654100
2025-11-26,31180.30078125,234778200
2025-11-27,31216.19921875,34506200
2025-11-28,31382.80078125,207817800
2025-12-01,31101.80078125,289026600
2025-12-02,31049.30078125,273879400
2025-12-03,31160.5,285143900
2025-12-04,31477.599609375,290212300
2025-12-05,31311.400390625,267078100
2025-12-08,31170,313912900
2025-12-09,31244.400390625,256259200
2025-12-10,31490.900390625,299938000
2025-12-11,31660.69921875,264198400
2025-12-12,31527.400390625,285540400
2025-12-15,31483.400390625,291964000
2025-12-16,31263.900390625,313057400
2025-12-17,31250,295937800
2025-12-18,31440.900390625,266169000
2025-12-19,31755.80078125,689859400
2025-12-22,32000.099609375,290359100
2025-12-23,32058.69921875,245182100
2025-12-24,31999.80078125,82632300
2025-12-29,31896.599609375,262173400
2025-12-30,31866.30078125,220444500
2025-12-31,31712.80078125,135200300
2026-01-02,31883.400390625,219395600
2026-01-05,32220,375678700
